"e+ px","py","pz","e-1 px","py","pz","e-2 px","py","pz"
-0.001312505698,0.002190031208,-0.0028845463056,-0.00089959843271,0.00043133750619,-0.001581023793,-0.0014911734936,0.014473813893,-0.02803675399
-0.0031809437233,-0.0017110111177,0.0078617513017,0.0024093035654,0.0014783301833,0.0027262625947,-0.012439598923,0.010715257693,0.010288571413
-0.0055377955063,-0.0056567281462,-0.0011324763034,-0.018948696846,0.010879490424,0.011416429528,-0.0022026727296,-0.00098207176238,-0.00014060761563
-0.00027292791868,-0.00013295632989,0.0010529185951,-0.0017275037136,-0.0044123098523,0.0058753523455,-0.00052011632423,-0.014288628841,0.038274747334
0.0035577367725,-0.003301104663,-0.0010161315806,0.0040051347591,-0.014804439536,-0.0025380960234,-0.008272930601,-0.0011863745681,-0.0041975565701
0.0028142848712,-0.0039219560517,0.0067446967138,0.0025242922068,-0.0025449878605,0.011518176347,0.010006080427,-0.0046138704315,0.0054682944817
-0.0051397756282,-0.0031914854605,0.0038836841192,-0.035882278888,-0.0059584667478,0.018864514646,-0.0022523902767,0.00092764112844,0.00073129824789
0.0010357958298,-0.00032305165182,-0.00039634278239,-0.00045615568726,0.0015862113069,-0.00096566769551,-0.0036335729747,0.012261115389,-0.022863275687
0.0013128854019,-0.0036107125871,-0.0004183322195,0.0079389830783,-0.0024463995324,0.0009387673771,0.0032403017999,-0.0099012546089,0.0010467457665
-0.016318789507,0.011796119733,-0.018091310714,-0.001021379508,0.0020272068636,-0.0016050840902,0.0024264298434,0.012443095,-0.0033500727148
0.0055174566143,0.0061242625597,0.0034043125998,0.0005309519272,0.0034510474372,-0.012283190039,0.017999672159,0.026320895889,0.012951487929
0.000068712681043,-0.00080242030801,-0.00009363276587,-0.0013514311512,-0.037392442523,0.0048272614216,-0.0049226718916,-0.0025015330853,0.0030854356
-0.0064668265736,0.0013721570961,0.005015615666,-0.014190613887,0.0001800885338,0.0084609508084,-0.017800274654,-0.0010839613702,0.018941022842
2.8264945005e-7,-0.00049937989087,0.00012015659083,0.00050677999603,0.022741416913,-0.030959396217,0.0033099119275,-0.001591269038,0.0018969297252
-0.0046452010936,-0.0087159003536,-0.0052970911664,-0.011150967509,-0.014400355548,-0.037017675363,-0.00010446138694,0.00021057756785,-0.00012045808621
0.00012734556497,-0.0068386674994,-0.003610846755,-0.0033544612036,-0.016919413616,-0.0058586779132,-0.0014293599872,-0.001110240643,0.0042227531805
-0.000040443188178,-0.0010930963499,0.00015565050891,-0.0034657832713,-0.0033228093044,0.0037671138698,-0.011355151027,0.0042978464747,0.0093405151037
-0.00071104151503,-0.00038205205581,0.0039304062333,-0.037814097896,-0.01417243875,0.010689787057,-0.00071074087544,0.00030298849107,0.0007490862311
-0.0055302538964,-0.00078163365508,-0.0038850852873,-0.033151003376,0.00476429011,-0.011573511071,-0.0044109765514,-0.0018655537738,-0.0022468802551
-0.00042362058399,0.0035220813047,0.0034353290777,0.012754885919,0.018516834875,0.021295242225,-0.00022459837681,0.0013810176617,0.0029999095096
-0.00022158256446,-0.00092806757728,0.0011288047604,-0.0072008479593,0.0091149453924,0.036998209396,-0.0020796394706,0.0022993444731,0.002450707054
-0.002167461506,-0.00098667065619,-0.0032550734615,0.010813851263,-0.035101940327,0.013086712953,-0.00094188761204,-0.0014986561983,-0.0045589227443
-0.0014667410998,-0.0030525217961,0.006176628097,0.0061566551117,-0.028927010346,-0.0044484610888,-0.007299608728,-0.0074043966783,0.017850128964
0.0080524551303,-0.0073127477728,0.0051844620994,0.018893951681,-0.016519233764,-0.028030820532,0.0030162127417,-0.002173240309,0.0012599727707
0.00019873715435,-0.00032895558227,-0.0001725499965,0.016031331883,-0.026312947391,0.0027463267154,0.0049618196613,-0.0071020780858,0.0050542010541
0.001218904692,-0.0062838185013,-0.0030775920993,0.0031674346096,-0.014683711113,-0.0091717581003,0.0036656294892,-0.0054514738095,-0.0040308381208
-0.006606966438,-0.0076206622519,-0.0015303024494,-0.0013473988976,-0.001741463624,-0.0010554419545,-0.038869762013,-0.0051492547833,-0.002619883934
0.00027156497622,0.00017321842378,-0.00055080298996,0.0027181177805,-0.00050237171279,-0.00041444655752,0.030045921359,0.0090815838249,-0.0035155365932
-0.040733608697,0.002361716708,0.0030000182884,-0.0053312940679,-0.00024348927231,-0.0069328933306,-0.0017939046258,-0.0038101309808,0.0023272591587
-0.00061647768775,-0.0025093666989,-0.0056957797415,-0.0010486288525,-0.00025386668667,-0.0012923265369,-0.027897499486,-0.00077704094226,-0.03165955708
-0.0031839796513,-0.0045876857403,-0.0034202508266,-0.0084385411548,-0.010525922523,-0.0036739497171,-0.0015075989565,-0.020943878883,0.005201365633
-0.00036641830249,-0.00040388331929,0.00014316189022,0.0071302309465,-0.030745799458,0.014750372356,0.0017331391645,-0.0042960397473,-0.00075635236755
-0.000044817422009,-0.00050766971518,0.0008043668163,-0.00022754811676,-0.0007483014762,-0.0030153304558,0.01102029549,0.018715834236,-0.0013514644475
-0.022291611332,-0.013301321923,0.021852955869,-0.0045878074613,0.020326322556,-0.013613652266,-0.0049946594264,-0.0034016972987,0.0041030561183
-0.027073852629,-0.00095138115895,0.00013713437245,-0.0019091209894,0.0021849317145,-0.0023346608019,-0.00056708422868,-0.0004117458008,0.00063682412806
-0.00028770273201,-0.003019605626,-0.00029739282007,0.021742095769,0.013925289435,-0.005123833558,-0.0023900577931,-0.0096197851143,-0.0021126877241
-0.0028563847216,0.0010243414622,0.005728889622,-0.019251002546,0.0092879839816,0.017416435549,-0.0022883039509,0.0014522609924,0.0029001411983
-0.0019017843069,-0.0024668028015,0.000083257707999,-0.0042615466371,-0.037573780995,-0.004234593079,-0.0072382427307,-0.00038766688296,-0.0082594727133
-0.0098227889665,-0.020255652489,-0.015358499903,-0.013896258778,-0.0076298925356,-0.0010925954616,-0.0060643764237,-0.0087629824802,0.0056115142211
0.0028327156424,-0.0015306669417,-5.7170512089e-6,0.000047497856225,-0.00022264668181,-0.00033607281183,0.0048851803522,-0.041198525893,0.027409025474
-0.00027700868203,0.0033185022806,-0.000098618195212,0.018181633611,-0.0026762953473,0.013270134929,0.018406051892,0.020163692805,-0.017088952854
0.0014659127249,0.0057018483378,0.0032944274388,0.0015016455152,0.0087249529984,0.0021840737551,-0.000010193666803,0.00074236424217,0.00088508628944
0.012807395415,-0.00070249076501,0.0033693287677,0.012856794568,0.00037538944533,0.0062317096937,0.017983986802,0.0023168717179,0.0050916447171
0.000016287048155,-0.000016048652465,-0.000097644089674,0.0085751337573,-0.0034716122456,0.015791904397,0.012257276568,-0.019245004986,0.0079513887003
-0.0010063798164,-0.014558516472,0.00076860395287,0.003898366475,-0.012117257397,0.0067143218717,-0.010390857236,-0.014665366097,0.0028763326337
0.00013393815952,-0.000069085862314,7.8805273673e-6,0.00075354872763,-0.032534033485,0.013239361849,-0.0011153632214,-0.011934847199,0.009059330924
0.00081756699977,-0.0034328726378,-0.0019510637178,-0.00037851553363,-0.00026719084854,0.00025197344409,-0.0040961068059,-0.045843927317,-0.00062285923878
0.0020044438695,-0.0050652073621,0.018877427223,0.00010772820945,-0.0040106180172,0.015523611137,0.00017535548755,-0.0056898040316,0.012215367403
0.021614789563,-0.0092597535829,0.0056697661225,-0.019910318932,0.01196867918,0.0045946274314,0.0011108495434,-0.00086568578625,0.00033402914386
-0.00012163873821,-0.0011564120175,-0.00066389269455,-0.028415877474,-0.0075018578437,0.01877356359,-0.005257704522,0.0032359929528,0.0062431447529
0.000042943083857,-0.00048255937244,0.00026425852328,0.023471448549,0.023728841888,-0.033759302853,0.00050650799744,0.0016755618335,0.0016582487203
-0.00066286856391,-0.00031997646133,-0.0011601746336,-0.0001905689833,-0.0011491023988,-0.00051077962563,-0.024735572253,-0.011737925827,-0.013299391043
-0.00076432126724,0.00056593603346,0.0049627084797,0.016009612934,-0.0034882773099,0.027560564637,0.0013667740326,-0.0014632146167,0.014384944012
-0.00024505794697,0.00033623693251,-0.00060025407514,0.014424645429,0.0046875149086,0.0023524903877,-0.0061703287055,0.0027674214141,-0.003709255582
-0.0043648511812,0.0011995107534,-0.012674273817,-0.021659432565,0.009272112241,0.0013110854882,-0.0025011689405,0.00036745015258,-0.0024533746475
-0.00078327491265,-0.00045246697218,0.0013171508858,-0.029483429481,0.011567510282,0.026525104152,-0.005420401603,0.0004341991156,0.0069079838922
0.0019925692306,0.0034436763702,0.0051226548122,0.021245912711,0.011476683404,0.014987188163,-0.00058542764953,0.0033154170527,0.014288561858
-0.0013888537032,0.00057306346811,0.00052177693265,-0.0075914759998,-0.0017856164216,0.0023988664112,-0.037407043931,-0.011264874224,-0.0025438806902
0.0074574236119,0.00073337847852,-0.0054047637062,-0.011307525293,-0.010832103228,-0.024917698328,-0.0014960654574,0.00069449946111,-0.0016752278967
0.0024274075985,-0.0032991633321,-0.006753897192,0.0067747051973,-0.0060365771545,-0.017188593478,0.00045020066249,-0.0006310702609,-0.0023893070066
-0.018127947571,-0.0091067550132,-0.0066588660794,-0.011945859397,-0.0054995948107,-0.005081269723,-0.0082979133068,-0.0024590285469,-0.0046320464925
0.0036520585094,0.0041795702184,-0.00074228594111,0.021361897781,0.018410359964,-0.010736075975,-0.0055907487273,-0.0027022313888,-0.0057255529413
0.0029494429363,-0.0090224973453,0.002944014499,0.014153870073,-0.015907439443,0.0038483421291,0.00066612093604,-0.0023577491372,-0.000065423884816
-0.0029308123691,-0.0018462089499,0.0038537982213,-0.021982890945,-0.01087248063,0.028991046314,0.014156092782,0.01912491153,0.0025719304129
0.0032993716299,0.0043202880386,-0.012674441833,-0.012735113735,-0.0020709409207,-0.0030860321213,0.0037392403157,0.0079431700453,-0.022129224671
-0.010893780923,-0.0088534803598,0.027172120049,-0.0016676012177,-0.0011662621887,0.016694746608,0.0070601845748,-0.0027483298902,-0.0054219362895
0.00016937741878,0.00030149053205,-0.00030173625741,-0.024642413289,-0.0012811058918,-0.029267363373,-0.0010070862507,0.00079788944453,7.2826190302e-6
-0.00042642394684,0.00046871709108,-0.00068210874863,-0.00022957141139,0.0002023581516,0.0014770409152,-0.038952129745,-0.0032595704864,0.002173447061
0.0016772966292,0.00028265064917,0.0030694759283,0.030239985046,0.0035346272269,0.027055728692,0.0054681926874,-0.0006753525468,0.0053258966066
-0.0011602590396,-0.00082561383296,-0.011018543536,-0.016113831661,0.0066744573638,-0.011319871764,-0.0017016815889,-0.0012595018901,-0.0072431975187
0.0011035259913,0.001974665603,0.0017511877465,0.0050400434827,0.0043687156612,0.0052827379226,-0.012165451876,-0.0025473656475,0.03479282546
-0.00023906230992,0.013088029801,0.012490308969,0.000064581110841,0.0013638042608,0.0018929826667,-0.011404419012,0.023430030101,0.0017006749099
0.00061520595765,0.0097654825383,0.00783074008,0.0022432615648,0.0067437218125,0.011512818984,0.00042276289558,0.0086205139024,0.0044736144345
0.00072934023549,0.00059252243049,-0.0010482538939,0.0038782134855,0.0018013068597,-0.0005313428492,0.019200967972,-0.021713461443,-0.023042995486
-0.0001698829712,-0.0012091391648,0.00011328352272,0.0021130289952,-0.010131993485,0.00050960719687,0.0027727113069,-0.015439349075,0.0039261305207
-0.0045390820782,-0.00023774465926,-0.0043548502756,-0.00077318122399,-0.00054848735694,-0.0009400420815,-0.019380557196,0.016191777818,0.012797594487
-0.001155413346,0.0013130623698,0.001089800568,-0.0030722099656,0.00066419225366,0.0028975735076,-0.018422328809,0.0022767497088,-0.000044589289393
-0.00023208978007,-1.806769848e-6,0.00041187486624,0.00080372216177,-0.000013144917219,-0.000056233833403,-0.0001481466119,-0.0021023167114,-0.034254339304
0.0072625897895,-0.000064876261188,0.0010175408103,0.012064391012,-0.039240933142,-0.001450112316,0.0036809911578,0.00013617920293,0.0029150056389
0.0035427829191,0.0023954313453,0.0011960277229,0.00027083340171,0.00099202223821,0.00059044254956,0.018154553164,0.0056437753125,0.0043356748239
-0.0049864387517,-0.0096836707,-0.015004100236,-0.00254174332,-0.013527699449,-0.014256475086,-0.0042269813881,-0.0075002535131,-0.010154687827
-0.000060012137762,-0.000070790166552,0.000032304517432,0.0035689954869,-0.00068826698381,0.0094919925733,0.0013038538652,-0.0073884058731,0.030835235522
-0.000030671646378,0.0002562725376,0.00032842026798,-0.0011504150617,-0.0004777775628,0.0038536975991,-0.014179929773,-0.014455535065,0.0048628088568
0.00015454628272,-0.00014076731838,0.00025435172971,0.011345752867,0.0045759006826,-0.022851270062,0.0095906528625,-0.0010444138016,-0.0038556991764
0.0052631718477,-0.0047193694906,0.000079838936284,0.0022093777534,-0.0012567942642,0.00037075869796,0.030839345072,0.0043895170484,-0.0093910875925
0.0007021502122,-0.0013371478079,-0.0026138402107,-0.011293997676,-0.039856325123,-0.0024388642302,0.0016456939773,-0.00090667117892,-0.002708900773
0.0041109216556,0.0044289876302,0.0048136505882,0.002739477699,0.0058577288712,0.00098510874163,0.012263318365,0.0113701569,0.0084909638796
-0.00044940749205,0.00029808302566,0.00034213892183,-0.0011872326683,0.0017292899138,-0.00067144343438,-0.034867706979,0.028466778254,-0.0020975080742
0.0061778485295,0.0044610571897,-0.0064480814513,0.013294659429,-0.0041785292555,-0.028858482088,0.0015157142031,0.0012675337841,-0.0027678816629
-0.0035116314646,0.00041004048714,-0.0036120426124,-0.018056431375,-0.0011618342513,-0.010654607962,-0.0040380254432,0.00025705647533,-0.0021207903109
0.00026876730475,0.00040326906101,0.00058194057526,-0.0018303869449,0.00076990184543,0.0016384907266,-0.0028860717281,0.029740012723,-0.0038991780103
0.00008353446796,-0.000015325405611,-0.00016290859196,-0.022493479456,-0.017394468604,-0.0025509197006,-0.0083779650419,0.010823960192,-0.0092451364402
0.00016714470964,0.00019054688086,0.00055891591167,-0.001518258205,0.018412983268,0.02817722415,0.0007086419878,0.0061329311931,0.0028997285729
0.000094730764361,-0.000012840941105,0.00012589811209,-0.012153222684,0.00086247612606,0.0071567914857,-0.0084573220028,0.020924974744,0.0031179592064
-0.00012569186224,0.0010331891095,0.000028005945988,0.0036965805446,0.00099254177494,0.010858675719,-0.0011399768582,0.002087639905,0.0020916073152
-0.00025052522054,-0.00063644292988,-0.00041366117462,-0.0052489988427,-0.0038855886012,-0.0080705744563,-0.014357321697,-0.021682953336,-0.019569524032
0.00074033226205,0.0007827953534,-0.00070434802886,0.0024407581472,0.0067427046221,-0.0022328543789,0.029434933622,0.0064765392867,0.03170773237
0.0027892807328,0.0045617393594,0.0083280239707,0.0013825389646,0.0020711449287,0.0059686846678,0.010154171292,0.014011471453,0.029739954451
-0.0009719765899,-0.0097597541123,0.013234592942,0.0047532338498,-0.0098411657867,0.013474671881,-0.0012339305716,-0.0057931664954,0.0088831313639
-0.0025323641965,0.0042839678305,0.0058221284304,-0.0055647533776,0.0094408439133,0.005284119578,-0.0075080590331,0.009469811366,0.0088830383154
-0.0083173673865,0.012739500506,0.012311246853,-0.0031276614873,0.0045440744676,0.0036883108315,-0.0075430764011,0.0089231758863,0.0079137543524
0.0020997472621,-0.000922622371,-0.00078967511516,0.022767830658,0.0032538218307,0.0094276916042,0.0097007826279,-0.004323105442,-0.00084204599695
0.0013731991029,0.0013554319864,-0.00076726159123,0.013167171404,0.029082269424,-0.0024401599486,0.00058804857286,0.0026506272444,-0.00093292720644
-0.00783835574,-0.0084163442495,0.0024098269207,-0.0020509031525,-0.0010744051742,-0.00012889809335,-0.0097841700311,-0.010141824921,-0.0061747978749
-0.012110184617,-0.00084622633085,0.010687740893,-0.010452209488,-0.0099460114318,0.020658454785,-0.0064798689242,0.00070195783637,0.0069374953246
0.009560082821,0.0036744594748,-0.0025046779351,0.015345493827,0.01795629222,0.0081543351984,0.0078117117612,0.00809083895,-0.0021110080791
-0.00060863441052,0.0041096068821,-0.00080652921653,0.003479150428,0.0054594186268,-0.0039151595985,0.0078599195392,0.016010109653,-0.022005127923
0.0024471452206,0.0011206828698,-0.0024451500073,-0.013075947222,0.023257501618,-0.018343358948,0.005630169759,0.0015901426561,-0.0022457224929
-0.0029215959843,-0.015022796749,0.0048298348288,0.011209912198,-0.00631198394,0.012232078186,0.00082079586397,-0.0064389602111,0.0038863013193
-0.00039232271309,-0.0026112310385,-0.0085844432801,0.014942881861,0.01488794765,-0.0072644379651,-0.00068598487921,0.00094811290393,-0.0083759273748
-0.010009722406,0.0033008021448,0.018741339757,-0.0045295896579,0.0013146705085,0.0055706167243,-0.0069535452546,0.0091363741859,0.0083317121946
0.0019387689157,-0.0044912509411,-0.0060446280735,0.011322104329,-0.015207684684,-0.028610660039,0.0029483935504,-0.0015797910622,-0.0027639855259
-0.00053073573159,0.0039883355143,-0.00386115602,0.00056220805323,0.00070434720248,-0.00022521079486,-0.0020399472829,0.034923524393,-0.022644082259
-0.0020451443493,-0.0015335287978,-0.00038266846515,-0.002373509299,-0.00024849816918,8.1727952038e-6,-0.033779502083,-0.012258794547,-0.013990376867
-0.00094677748566,0.0016621915652,0.0025623929285,0.0004080069505,0.00047603551519,0.0013498289788,-0.0085314897199,0.024957497528,0.030155867757
-0.0000488006544,-0.0014153567528,-0.00051785278288,-0.010556975581,-0.015886622917,-0.019811787865,-0.026018910286,0.00069125574393,-0.0077890072049
0.00049142451821,-0.00088857171034,-0.00049963970834,0.013459513005,-0.026338799588,-0.029442093172,0.00023971333028,-0.0027744722167,-0.0028943055809
-0.002892686168,-0.0023142272983,-0.0056563191158,-0.000333550368,-0.00094241933622,-0.0013175757775,-0.035915678325,-0.0078732898621,0.0021594796503
-0.0042885111098,0.012740095086,0.0042382256809,-0.035158247704,0.0026689169304,-0.011306279176,-0.0011389946505,0.003780083336,0.000083713400954
0.003076348718,0.0019496923265,-0.00063885466134,0.016701893598,0.0084604321393,0.0015461290033,0.0013852772364,0.0019512190893,0.00035874895737
-0.0047852033248,0.0016634358152,0.0010931552995,-0.019737033738,0.0012521151866,-0.00021898999629,-0.015831088068,-0.010950676504,0.012639386567
-0.0014126663318,-0.0014359686703,0.00029749773258,-0.017475141804,-0.007033933611,0.015277456225,-0.010750926915,0.0056685839677,0.0094523512747
0.0013838838986,0.0054393520287,-0.0005333798554,-0.01134814976,-0.00089995842247,0.013004659263,-0.016278135657,0.011824747296,0.017124854273
-0.00034661929474,-0.00068800335077,0.00026249327567,-0.0030768044329,-0.0052425024338,-0.0029077134746,0.035911739537,-0.029406042828,-0.00019669172134
-0.0034550963287,-0.0030841957551,-0.0029238741551,-0.039145060256,0.0050049500082,-0.008848061499,-0.00063526904843,0.000030859248312,-0.000018096491091
0.00032151673422,-0.00070565987157,0.0008414797994,0.0011196518247,0.00039913051667,0.00023426862779,0.02972491427,-0.017917137534,0.013099270606
-0.0024097027051,-0.0012307768145,0.002121849746,0.0036177096991,-0.015410321044,-0.015724564162,-0.0014534807221,0.00043525401939,0.0024825796305
-0.0049483219135,0.0021965093036,0.0084426593354,-0.013381149105,0.021223830797,0.0020922166602,0.0080598474183,0.0085257569264,0.0015020364532
-0.00034571914001,0.0011065084657,-0.0019865787405,-0.021426720211,0.0062033905208,-0.0047952985671,0.00016670378462,-0.00013610157288,-0.00014363632511
0.00010191554109,0.000027066260728,0.00070321439864,-0.0020343897173,-0.00072764055194,0.0059561688803,0.0053243720644,-0.0063308805285,0.04228229742
-0.0046539765792,-0.00037256089074,-0.00008307955866,-0.0019160587188,0.0028844476947,-0.001312537346,-0.026823520332,0.00228712421,-0.0097936268446
-0.0018637597496,-0.0018385510437,-0.0018242065946,-0.00021984320579,-0.00028427205483,0.0012333988002,-0.018928390918,-0.0052806069954,-0.0058479659469
-0.0022929227843,0.0012689500191,0.0006360264195,-0.0022793181392,-0.0047428092193,-0.00232101206,-0.024599836197,-0.02437887462,0.017039595008
0.000092617158154,-0.00050685702096,-0.00040788921483,0.0045150471981,-0.0031592813516,-0.031498824861,0.0017857270057,0.0011676692139,-0.00084873029243
-0.017188353091,-0.009187673378,-0.0074875017558,-0.0063415212184,-0.0037081840757,0.0029102543068,-0.0079394683612,-0.0023632216558,-0.0031855193493
0.00045268888295,-0.0013686554216,0.0010759769246,0.0071754758978,-0.0031684281652,-0.0046483194093,0.0043435298442,0.0034760745461,-0.0023344532119
-0.00007227733711,-0.00058542854145,-0.0019139600216,0.0019005770764,-0.00024497868737,-0.0037174761491,0.0036237088416,-0.0065639575484,-0.03355274875
-0.0003212531049,0.00064838850459,0.0012130098917,0.020656437857,-0.00021491810882,0.014672226623,0.00034507420293,-0.00061827954286,0.00057798662325
0.0045762750938,-0.0066931010057,-0.00031139005752,0.012500314411,-0.021675068316,0.0024059949072,0.0043657188389,-0.0085545687494,0.00044361769484
0.00076722296258,0.0035665125024,0.015108107085,-0.0012776424965,0.0011745700932,0.0051543870995,-0.0052804686527,-0.0028830488078,0.0076434169121
0.00018689627379,0.00012301513792,0.00023678383016,-0.02435094897,-0.010534446678,0.028087850321,-0.00045779419326,-0.000073424813966,0.013241870766
0.0029133508371,0.00097158039811,-0.0033661230618,0.029525722394,0.026874276502,-0.021502975437,0.00025807483332,0.0011308733223,-0.0003201814877
0.00010660082503,-0.0029248959829,0.0014114487296,-0.018432115682,0.013609412157,0.030179833053,0.0069668129124,-0.000063701206693,0.0029151150163
0.000021564907547,-0.00039175122522,-0.00099276572035,-0.003125528286,-0.006132540448,-0.04409270515,0.0011291009527,0.00047241880497,-0.0030637707657
